,MonthsActive,AvgOrderValue,NumOrdersLastQuarter,DaysSinceLastOrder,SupportTicketsFiled,Churned
12135,35,38.17,2,29,0,0
12136,32,42.98,4,4,0,0
12137,15,80.41,5,4,1,0
12138,10,107.37,6,6,1,0
12139,2,50.7,4,7,1,0
12140,38,64.84,2,18,2,0
12141,52,37.45,7,0,1,0
12142,48,65.51,4,14,1,0
12143,42,83.47,7,5,0,0
12144,24,40.32,6,20,0,0
12145,17,97.76,3,14,0,0
12146,34,35.48,5,3,0,0
12147,16,92.07,8,4,0,0
12148,3,120.76,4,26,0,0
12149,51,60.67,4,0,3,0
12150,8,66.71,3,2,1,0
12151,21,77.65,7,15,2,0
12152,4,84.69,12,13,0,0
12153,50,67.06,5,16,1,0
12154,55,79.54,3,72,0,1
12155,30,98.34,5,15,1,0
12156,28,77.68,5,6,0,0
12157,11,40.55,8,19,0,0
12158,1,87.55,11,17,1,0
12159,20,62.35,1,22,0,0
12160,19,103.02,7,13,1,0
12161,19,58.64,4,9,0,0
12162,30,39.13,7,91,0,1
12163,4,43.41,4,16,1,0
12164,36,64.57,5,10,2,0
12165,22,68.2,5,33,0,0
12166,8,38.28,10,45,0,0
12167,36,112.93,6,3,0,0
12168,25,104.53,6,2,1,0
12169,51,53.76,4,25,0,0
12170,49,64.21,8,15,1,0
12171,60,116.03,3,47,0,0
12172,29,67.95,9,35,0,0
12173,12,32.51,5,5,0,0
12174,29,44.81,5,9,0,0
12175,44,40.29,2,3,0,0
12176,47,40.34,10,19,0,0
12177,38,82.6,3,40,0,1
12178,36,50.74,5,5,0,0
12179,38,61.51,5,12,1,0
12180,1,42.09,3,9,0,0
12181,60,37.63,4,18,0,0
12182,42,47.42,4,46,1,0
12183,11,43.59,7,21,1,0
12184,5,51.13,2,37,0,0
12185,4,49.44,2,50,1,0
12186,50,99.04,4,27,0,0
12187,5,69.9,7,67,2,1
12188,43,81.39,8,4,2,0
12189,47,56.49,6,11,0,0
12190,6,53.72,8,2,0,0
12191,18,50.47,5,4,2,0
12192,14,47.51,3,4,2,0
12193,33,18.49,4,12,0,0
12194,53,94.51,6,26,1,0
12195,51,94.59,3,42,0,0
12196,17,67.38,5,3,0,0
12197,36,58.43,4,47,2,0
12198,53,61.94,8,53,0,0
12199,51,101.07,3,3,0,0
12200,8,31.14,2,53,0,1
12201,19,79.37,4,15,0,0
12202,9,55.98,4,21,0,1
12203,9,55.51,5,20,0,0
12204,31,34.2,9,3,0,0
12205,30,79.23,2,8,0,0
12206,36,22.29,5,22,0,0
12207,39,55.2,8,2,0,0
12208,36,51.69,9,10,0,0
12209,12,108.68,3,37,0,0
12210,24,71.65,8,2,0,0
12211,43,56.31,6,16,1,0
12212,54,24.47,8,1,1,0
12213,35,35.49,5,3,0,0
12214,14,70.25,5,48,0,0
12215,56,58.54,2,3,4,1
12216,10,67.45,10,33,2,0
12217,14,52.03,5,11,1,0
12218,51,31.98,7,27,3,1
12219,54,63.7,7,41,1,0
12220,23,76.66,6,43,0,1
12221,31,54.56,7,5,1,0
12222,7,68.17,6,23,0,0
12223,16,53.81,3,30,0,0
12224,60,67.55,5,5,0,0
12225,59,45.83,7,16,0,0
12226,49,44.61,5,15,0,0
12227,6,80.58,2,6,0,0
12228,54,30.7,2,25,0,0
12229,56,41.26,5,33,0,0
12230,17,45.48,5,4,0,0
12231,28,29.24,3,1,0,0
12232,29,80.23,6,7,0,0
12233,60,99.6,5,2,0,0
12234,6,65.46,6,8,0,0
12235,27,37.92,6,2,1,0
12236,60,43.09,3,4,1,0
12237,35,61.62,6,14,2,0
12238,37,48.95,9,4,1,0
12239,46,75.85,5,5,1,0
12240,59,46.99,5,88,1,1
12241,50,78.7,6,32,2,0
12242,47,56.04,4,25,2,0
12243,1,48.41,3,1,0,0
12244,44,129.55,4,8,1,0
12245,11,50.67,5,0,1,0
12246,12,29.15,6,19,0,0
12247,22,42.81,5,13,0,0
12248,42,45.96,11,19,2,0
12249,28,32.18,6,6,0,0
12250,24,55.83,2,18,0,0
12251,32,40.79,5,14,0,0
12252,9,35.43,2,24,0,1
12253,31,62.27,5,36,0,0
12254,16,111.99,7,80,0,1
12255,40,90.32,3,11,2,0
12256,19,48.62,8,0,2,0
12257,4,61.78,5,12,0,0
12258,41,49.16,4,7,0,0
12259,11,45.91,5,23,0,0
12260,58,60.4,6,27,0,0
12261,27,53.63,4,34,1,0
12262,41,72.83,4,14,0,0
12263,41,55.18,10,5,0,0
12264,15,51.4,4,43,1,0
12265,15,54.87,7,2,1,0
12266,45,42.48,6,8,0,0
12267,29,76.98,5,3,2,0
12268,33,68.22,9,1,0,0
12269,30,68.31,6,8,1,0
12270,47,184.34,6,2,0,0
12271,20,21.96,7,1,0,0
12272,18,133.26,7,17,0,1
12273,7,68.78,5,43,0,0
12274,43,94.07,6,7,0,0
12275,45,44.37,2,22,0,0
12276,4,117.17,3,12,0,0
12277,2,102.27,4,1,1,0
12278,8,55.26,3,65,0,0
12279,2,21.34,5,27,0,0
12280,50,44.0,5,2,0,0
12281,37,61.69,10,3,0,0
12282,53,43.39,6,11,2,0
12283,22,133.06,8,12,0,0
12284,12,29.68,6,22,0,0
12285,6,89.79,3,2,1,0
12286,42,47.85,6,6,1,0
12287,50,51.97,5,4,2,0
12288,38,66.19,6,46,1,1
12289,5,65.13,3,3,0,0
12290,43,27.86,6,33,0,0
12291,10,47.21,9,5,1,0
12292,49,48.8,5,34,1,0
12293,30,59.78,4,1,1,0
12294,13,42.35,4,11,1,0
12295,16,30.91,9,29,2,0
12296,26,57.64,2,0,1,0
12297,15,67.73,2,20,2,0
12298,28,59.69,6,7,0,0
12299,27,65.07,5,91,1,0
12300,21,31.61,7,19,3,0
12301,10,57.31,7,1,3,1
12302,8,97.01,4,1,0,0
12303,20,57.3,4,14,0,0
12304,23,48.28,4,33,0,0
12305,22,49.49,11,8,1,0
12306,26,42.93,3,16,0,0
12307,58,44.87,5,0,0,0
12308,37,44.7,4,39,0,0
12309,41,57.72,3,16,0,0
12310,34,73.04,5,35,0,0
12311,58,41.59,4,7,0,0
12312,14,78.01,1,3,1,0
12313,55,61.65,9,26,1,0
12314,16,72.0,3,72,0,0
12315,17,40.99,6,15,0,0
12316,43,52.19,4,3,0,0
12317,37,51.6,5,14,1,0
12318,53,46.92,5,4,1,0
12319,31,33.15,9,7,1,0
12320,44,91.62,4,3,0,0
12321,51,40.65,3,107,1,1
12322,28,45.74,5,39,0,0
12323,40,44.31,3,56,0,0
12324,38,61.64,6,14,0,0
12325,14,66.44,8,20,1,0
12326,55,36.19,4,8,1,0
12327,56,45.9,4,4,0,0
12328,15,46.91,3,30,0,0
12329,34,92.72,8,6,0,0
12330,22,71.73,5,3,0,0
12331,29,51.39,5,53,0,0
12332,46,118.47,7,61,0,0
12333,1,75.95,4,6,2,0
12334,24,28.54,3,1,1,0
12335,4,26.61,6,20,0,0
12336,1,61.62,5,5,1,0
12337,29,88.64,7,1,2,0
12338,46,31.21,9,21,0,0
12339,23,108.06,6,10,0,0
12340,56,47.36,4,11,0,0
12341,6,62.66,4,19,0,0
12342,23,61.35,2,11,1,0
12343,51,24.38,4,35,0,0
12344,19,86.2,3,19,0,0
12345,18,27.46,6,1,0,0
12346,28,25.53,4,14,1,0
12347,22,52.86,6,5,0,0
12348,53,27.27,7,39,0,0
12349,47,60.49,3,22,1,0
12350,56,35.97,7,2,0,0
12351,9,37.37,7,52,1,0
12352,29,71.16,3,10,0,0
12353,20,75.03,6,16,2,0
12354,1,56.7,5,5,0,0
12355,3,29.35,2,23,0,0
12356,43,41.27,4,72,0,0
12357,31,48.04,4,81,0,0
12358,17,42.96,4,18,0,0
12359,45,54.49,4,39,1,0
12360,39,23.19,2,20,2,0
12361,53,62.82,4,28,3,0
12362,28,45.88,6,31,0,0
12363,58,42.39,5,9,0,0
12364,12,66.34,8,38,1,0
12365,50,66.02,5,19,0,0
12366,18,28.61,3,6,0,0
12367,14,56.11,6,20,1,0
12368,46,60.36,5,19,0,0
12369,22,55.05,4,6,0,0
12370,7,79.34,4,44,0,0
12371,4,45.61,5,68,1,0
12372,17,58.41,4,5,2,1
12373,52,31.65,3,18,0,0
12374,45,49.97,6,2,0,0
12375,25,156.31,7,18,0,0
12376,42,91.26,7,33,0,0
12377,46,108.23,7,23,1,0
12378,4,68.09,2,24,0,0
12379,14,51.95,2,16,0,0
12380,43,68.49,3,1,0,0
12381,1,82.2,5,35,0,1
12382,52,60.99,4,9,0,0
12383,52,130.43,5,8,1,0
12384,21,66.07,4,28,2,1
12385,6,39.7,6,15,0,0
12386,57,36.58,6,8,0,0
12387,35,66.62,6,20,1,0
12388,6,49.33,3,49,0,0
12389,54,152.68,6,42,1,0
12390,38,59.92,3,2,1,0
12391,40,61.13,8,29,1,0
12392,32,61.49,4,44,0,0
12393,11,67.48,2,12,1,0
12394,48,44.39,7,16,0,0
12395,55,43.33,4,6,0,0
12396,51,42.01,2,7,2,0
12397,27,52.61,3,10,0,0
12398,11,36.83,7,14,1,0
12399,25,49.7,4,8,0,0
12400,35,47.31,2,3,0,0
12401,10,73.79,6,2,0,0
12402,25,64.83,3,19,0,0
12403,54,57.67,6,8,1,0
12404,28,78.12,5,18,1,0
12405,45,53.1,4,22,0,0
12406,58,52.01,8,3,2,0
12407,1,17.75,6,22,0,0
12408,19,79.73,6,3,0,0
12409,41,41.93,2,16,1,0
12410,2,48.3,4,59,1,1
12411,51,68.64,3,40,0,0
12412,37,59.64,3,24,5,0
12413,47,29.89,4,2,0,1
12414,52,38.66,5,37,1,0
12415,36,43.35,2,32,0,0
12416,26,105.66,4,36,1,0
12417,49,52.47,6,3,0,0
12418,48,40.02,5,23,2,0
12419,12,68.83,4,4,0,0
12420,38,35.38,5,40,1,0
12421,3,131.56,5,90,0,0
12422,59,41.57,4,4,1,0
12423,51,59.86,7,38,0,0
12424,37,83.22,4,28,0,0
12425,51,30.72,4,1,0,0
12426,39,22.6,2,20,1,0
12427,18,32.81,5,5,0,0
12428,25,79.44,3,6,1,0
12429,48,47.89,9,17,1,0
12430,58,56.05,7,0,0,0
12431,54,94.12,1,9,0,0
12432,36,29.51,3,8,0,0
12433,28,69.59,5,27,1,0
12434,52,105.7,3,68,1,1
12435,36,93.19,2,19,0,0
12436,17,99.53,8,48,2,0
12437,6,54.64,3,15,1,0
12438,34,69.2,8,18,2,0
12439,4,62.67,5,14,0,0
12440,53,64.36,5,1,0,0
12441,34,37.67,4,5,0,0
12442,37,34.76,5,8,0,0
12443,15,35.56,4,32,0,0
12444,28,61.66,4,53,0,1
12445,41,21.2,5,53,1,1
12446,45,50.84,4,0,0,0
12447,24,71.26,2,39,1,0
12448,20,124.87,5,65,0,0
12449,55,53.42,8,2,0,0
12450,43,24.46,2,14,1,0
12451,13,86.63,4,3,0,0
12452,37,75.43,5,26,0,0
12453,3,36.67,6,10,1,0
12454,2,60.33,4,37,0,0
12455,60,127.18,8,124,0,0
12456,50,30.12,7,30,0,0
12457,9,123.61,5,47,0,0
12458,35,61.93,4,20,0,0
12459,32,37.09,2,8,1,0
12460,51,63.3,4,2,1,0
12461,11,41.39,3,4,1,0
12462,4,169.33,5,36,0,0
12463,46,56.13,6,3,0,0
12464,9,80.87,10,24,2,0
12465,35,40.51,4,33,0,0
12466,15,44.97,4,6,1,0
12467,32,29.08,5,5,1,0
12468,7,22.38,5,7,1,0
12469,8,57.17,9,22,1,1
12470,58,44.24,2,1,1,0
12471,7,63.89,9,15,0,0
12472,31,55.67,5,29,0,0
12473,28,46.18,3,63,1,1
12474,15,71.65,4,13,0,0
12475,17,63.63,4,6,0,0
12476,29,60.52,6,20,1,0
12477,60,67.53,4,20,0,0
12478,4,29.67,8,48,0,0
12479,53,48.06,6,30,0,0
12480,46,38.04,7,10,0,0
12481,17,41.13,3,22,0,0
12482,60,38.78,5,42,0,0
12483,2,67.39,2,9,0,0
12484,9,45.16,7,16,0,0
12485,13,33.79,9,5,1,0
12486,36,80.94,4,19,0,0
12487,35,60.91,5,6,2,0
12488,25,38.75,6,46,0,0
12489,43,25.58,5,3,0,0
12490,39,57.55,5,27,0,0
12491,6,44.0,4,11,2,0
12492,45,42.62,3,23,1,0
12493,55,37.71,3,31,0,0
12494,56,66.09,3,10,0,0
12495,40,150.52,5,29,0,0
12496,51,53.22,7,1,0,0
12497,17,45.9,5,8,0,0
12498,55,53.91,8,15,1,0
12499,2,39.61,6,0,0,0
12500,15,75.3,4,8,0,0
12501,58,46.86,7,7,2,0
12502,13,73.39,5,15,1,0
12503,17,66.38,7,56,0,0
12504,36,45.15,3,22,1,0
12505,1,46.54,5,8,1,0
12506,20,37.78,2,32,1,0
12507,45,47.31,5,2,0,0
12508,11,73.06,5,29,1,0
12509,21,56.97,7,34,0,0
12510,41,89.26,4,15,0,0
12511,49,26.42,6,24,1,0
12512,2,39.53,2,20,0,0
12513,52,42.42,5,26,4,0
12514,2,59.18,3,2,1,0
12515,20,97.41,4,3,0,0
12516,56,63.26,7,10,1,0
12517,13,130.24,6,32,1,0
12518,47,41.07,8,2,1,0
12519,38,72.76,5,53,1,0
12520,21,58.21,6,4,0,0
12521,34,94.75,6,33,0,0
12522,50,53.51,4,19,0,0
12523,53,72.94,8,33,0,0
12524,30,85.76,5,28,1,0
12525,4,23.36,8,35,0,0
12526,1,79.5,9,3,0,0
12527,35,73.9,6,48,0,0
12528,60,31.9,5,11,1,0
12529,38,52.06,9,25,0,0
12530,11,61.23,4,6,1,0
12531,39,61.88,3,5,0,0
12532,58,32.99,5,50,0,0
12533,2,94.92,5,7,0,0
12534,36,119.43,3,7,0,0
12535,60,54.62,7,4,1,0
12536,48,26.72,5,36,0,0
12537,50,101.8,5,2,0,0
12538,21,60.68,6,2,1,0
12539,35,30.37,2,2,2,1
12540,55,69.18,6,2,0,0
12541,59,74.38,6,25,2,0
12542,3,77.17,3,5,0,0
12543,19,91.29,2,9,1,1
12544,1,110.0,6,24,0,0
12545,45,58.79,5,15,0,0
12546,58,55.31,1,22,0,0
12547,39,26.78,4,2,0,1
12548,2,61.02,3,15,1,0
12549,5,50.67,4,5,0,0
12550,50,59.03,6,15,0,0
12551,17,29.3,3,14,1,1
12552,15,76.64,4,4,1,1
12553,42,81.58,3,74,0,0
12554,36,39.08,2,1,0,0
12555,58,66.12,5,4,1,0
12556,21,41.6,7,21,2,0
12557,7,23.93,6,22,1,0
12558,44,32.66,8,14,0,0
12559,45,47.55,4,135,2,1
12560,8,52.11,9,1,0,0
12561,27,58.34,6,48,1,0
12562,49,53.43,6,9,0,0
12563,3,72.56,5,29,0,0
12564,12,46.32,4,0,1,0
12565,34,34.26,7,33,0,0
12566,53,49.33,7,41,1,0
12567,5,33.22,5,6,2,0
12568,4,33.29,6,15,2,0
12569,40,48.67,4,11,2,0
12570,54,70.65,2,26,0,0
12571,45,33.63,4,1,0,0
12572,40,29.74,6,12,0,0
12573,25,57.58,5,0,0,0
12574,2,98.62,8,9,1,0
12575,48,48.48,3,2,0,0
12576,39,57.01,3,12,0,0
12577,19,24.68,2,34,0,0
12578,59,87.26,6,13,2,0
12579,40,56.2,11,18,1,0
12580,21,64.46,6,7,2,0
12581,56,45.07,5,15,0,0
12582,56,71.29,4,16,0,0
12583,9,51.2,8,2,2,0
12584,56,72.64,3,69,0,0
12585,45,25.89,7,16,1,0
12586,56,40.75,6,18,2,0
12587,37,57.52,3,49,0,0
12588,48,50.55,5,26,1,0
12589,39,43.88,5,22,1,0
12590,50,62.3,3,4,0,0
12591,9,88.84,2,50,1,0
12592,13,41.9,2,12,1,0
12593,26,92.08,7,0,1,0
12594,50,53.44,5,23,1,0
12595,57,60.32,7,88,0,0
12596,7,54.27,4,44,1,1
12597,13,22.66,4,20,0,0
12598,36,68.46,5,47,0,0
12599,9,49.74,3,23,0,0
12600,49,49.34,6,6,0,0
12601,57,47.44,3,8,0,0
12602,53,58.33,5,1,0,0
12603,13,70.85,8,3,0,0
12604,15,53.45,6,3,0,0
12605,23,65.98,5,6,0,0
12606,37,36.42,3,28,0,0
12607,59,23.4,7,2,1,0
12608,3,40.85,4,12,0,0
12609,15,99.82,5,29,1,1
12610,25,60.66,4,11,0,0
12611,23,62.32,6,15,0,0
12612,5,75.22,7,22,0,0
12613,38,37.82,4,65,2,0
12614,48,57.34,2,7,0,0
12615,4,127.54,6,31,2,0
12616,42,39.16,7,7,0,0
12617,45,109.78,4,16,0,0
12618,49,26.92,9,4,1,0
12619,26,85.1,4,3,0,0
12620,52,119.03,6,4,0,0
12621,51,65.66,4,0,0,0
12622,58,129.57,9,5,1,0
12623,13,68.73,8,32,0,0
12624,47,27.91,3,6,0,0
12625,25,58.41,4,21,0,0
12626,46,34.13,3,4,1,0
12627,47,89.31,3,24,3,1
12628,34,63.19,2,14,2,0
12629,36,39.73,9,3,1,0
12630,28,50.12,3,48,1,0
12631,42,24.41,6,1,1,0
12632,47,107.44,4,9,1,0
12633,17,50.86,3,48,1,0
12634,50,47.19,5,2,0,0
12635,29,54.77,4,17,0,0
12636,31,59.56,3,13,1,0
12637,50,77.17,2,16,0,0
12638,50,47.3,7,53,1,0
12639,48,73.6,6,5,1,0
12640,6,46.98,3,32,2,0
12641,28,61.78,3,10,0,0
12642,34,91.9,6,17,0,0
12643,10,56.69,5,7,1,0
12644,31,76.33,4,6,0,0
12645,48,87.27,8,1,0,0
12646,33,50.72,4,7,0,0
12647,2,36.03,4,13,0,0
12648,6,37.49,7,4,0,0
12649,25,35.31,3,2,0,0
12650,4,45.39,4,45,1,0
12651,60,73.49,5,6,1,0
12652,11,84.66,3,8,1,0
12653,30,68.05,7,27,0,0
12654,23,54.8,5,18,0,0
12655,52,36.85,4,24,0,0
12656,52,69.91,5,21,2,0
12657,47,60.93,3,6,0,0
12658,59,65.56,4,25,0,0
12659,36,61.61,3,9,0,0
12660,18,42.2,4,30,1,0
12661,29,33.98,5,5,1,0
12662,38,33.25,5,13,0,0
12663,3,40.48,3,11,0,0
12664,15,57.94,5,51,0,0
12665,6,81.65,4,16,0,0
12666,21,58.78,3,8,0,0
12667,39,67.26,5,26,2,0
12668,35,76.3,12,0,0,0
12669,2,61.2,8,16,0,0
12670,8,78.43,7,24,0,0
12671,39,73.06,4,23,2,0
12672,50,64.58,3,43,0,0
12673,42,63.0,10,4,0,0
12674,12,46.95,11,6,0,0
12675,18,70.37,6,10,0,0
12676,24,48.82,3,31,0,0
12677,55,29.1,1,1,1,0
12678,45,28.34,8,49,0,0
12679,39,79.66,4,22,1,0
12680,37,67.22,6,8,0,0
12681,13,46.8,6,11,3,0
12682,51,65.11,2,13,1,0
12683,34,42.21,3,36,0,0
12684,40,36.25,6,11,0,0
12685,38,71.0,6,19,0,0
12686,13,43.51,5,8,0,0
12687,37,55.21,1,40,0,0
12688,50,41.89,3,1,0,0
12689,7,39.98,3,4,1,1
12690,21,122.2,4,6,0,0
12691,29,84.99,7,17,2,0
12692,54,120.97,1,47,0,0
12693,30,51.5,4,8,0,0
12694,14,33.85,4,8,0,0
12695,30,41.42,2,43,0,0
12696,42,36.85,3,4,0,0
12697,53,44.77,6,1,0,0
12698,34,55.05,5,10,0,0
12699,40,87.79,9,25,1,0
12700,48,110.09,5,1,2,0
12701,50,45.36,10,31,1,0
12702,53,26.25,3,22,1,0
12703,37,35.38,6,43,2,0
12704,45,56.05,6,70,2,1
12705,35,15.81,7,28,1,0
12706,48,39.85,6,1,0,0
12707,47,34.73,5,13,1,0
12708,55,38.25,7,33,0,0
12709,53,73.45,6,3,0,0
12710,57,105.67,9,4,0,0
12711,45,59.54,4,13,0,0
12712,51,23.59,6,25,0,0
12713,10,30.12,3,22,0,0
12714,52,89.77,3,43,0,0
12715,8,82.49,6,38,0,0
12716,41,68.57,5,37,0,0
12717,58,43.52,8,53,0,0
12718,60,42.84,5,20,0,0
12719,43,58.7,6,12,1,0
12720,55,130.23,1,1,2,0
12721,31,45.7,4,24,2,0
12722,44,44.04,2,3,0,0
12723,52,55.17,2,28,1,0
12724,2,30.67,6,7,0,0
12725,9,66.64,6,10,2,0
12726,5,55.05,5,8,1,0
12727,34,34.13,6,86,1,0
12728,14,33.61,3,3,0,0
12729,13,47.32,6,21,0,0
12730,57,53.09,7,15,1,0
12731,32,65.18,3,1,0,0
12732,57,48.78,2,41,0,0
12733,57,33.94,6,13,0,0
12734,49,72.6,8,10,0,0
12735,46,77.64,4,1,1,0
12736,14,54.92,4,17,0,0
12737,51,50.42,3,70,0,1
12738,39,36.08,5,77,2,1
12739,49,61.32,4,15,2,0
12740,21,28.11,2,3,0,0
12741,14,37.53,7,45,2,0
12742,39,61.33,6,4,0,0
12743,19,68.85,6,92,0,0
12744,12,45.83,2,63,0,1
12745,13,44.94,1,14,0,0
12746,26,49.99,3,2,2,1
12747,57,24.47,7,13,1,0
12748,2,51.13,4,3,0,0
12749,36,58.79,4,37,2,0
12750,13,39.38,4,1,0,0
12751,35,24.52,7,1,0,0
12752,12,37.14,5,32,0,0
12753,16,51.06,6,16,2,0
12754,57,63.12,7,5,0,0
12755,8,72.74,5,33,0,0
12756,32,59.9,6,4,0,0
12757,32,63.3,5,7,0,0
12758,9,82.23,5,4,0,0
12759,51,87.36,4,26,2,0
12760,18,50.24,9,18,0,0
12761,17,30.18,7,24,0,0
12762,20,39.27,8,191,0,1
12763,34,44.5,6,13,0,0
12764,31,50.46,2,24,0,0
12765,11,51.6,3,76,0,1
12766,26,83.04,4,9,0,0
12767,19,63.68,4,87,0,0
12768,18,45.5,4,13,0,0
12769,46,28.97,3,5,1,0
12770,7,113.28,3,25,0,0
12771,26,116.85,9,1,3,0
12772,1,69.33,6,1,1,0
12773,24,48.79,5,52,0,0
12774,46,31.32,5,3,1,0
12775,11,50.86,6,3,0,0
12776,12,29.67,6,6,0,0
12777,36,45.57,10,1,0,0
12778,22,48.64,2,15,1,0
12779,59,38.08,8,14,0,0
12780,27,74.25,7,41,0,0
12781,14,38.05,10,42,0,0
12782,24,47.83,5,11,1,0
12783,18,119.63,4,48,1,1
12784,49,66.78,3,21,0,0
12785,44,81.58,5,16,0,0
12786,1,43.34,3,3,1,0
12787,55,34.67,6,19,0,0
12788,52,55.97,6,63,1,1
12789,29,41.94,4,42,0,0
12790,30,69.16,4,3,0,1
12791,44,57.34,4,1,0,0
12792,43,96.94,6,8,0,0
12793,7,55.52,9,25,1,1
12794,17,70.11,7,128,1,1
12795,27,81.66,5,60,0,0
12796,5,67.49,7,0,0,0
12797,4,52.37,6,9,1,1
12798,16,99.23,6,13,0,0
12799,30,94.0,4,5,3,0
12800,4,40.99,4,6,0,0
12801,33,118.16,3,47,1,0
12802,57,37.14,5,19,1,0
12803,18,54.6,3,11,0,0
12804,31,51.44,4,85,0,0
12805,29,69.06,4,3,0,0
12806,14,48.82,3,28,0,0
12807,21,67.83,5,38,0,0
12808,6,39.29,8,15,0,0
12809,54,21.84,8,52,1,1
12810,17,56.37,3,15,0,0
12811,53,27.84,7,0,1,0
12812,40,59.48,5,7,1,0
12813,24,41.96,6,27,0,0
12814,48,39.52,4,48,0,1
12815,4,50.51,5,14,0,0
12816,12,56.15,2,9,0,0
12817,14,60.35,5,18,0,0
12818,46,22.89,3,22,2,0
12819,15,39.05,1,19,1,0
12820,30,72.89,7,1,0,0
12821,46,55.45,9,7,0,0
12822,36,81.76,6,36,1,0
12823,57,184.29,9,9,1,0
12824,38,70.51,8,1,0,0
12825,56,64.58,4,37,1,0
12826,11,65.21,2,11,2,0
12827,50,38.28,3,17,2,0
12828,19,68.18,6,56,1,0
12829,39,51.21,5,23,0,0
12830,11,61.11,4,16,1,0
12831,18,46.63,6,37,0,1
12832,51,84.64,8,4,1,0
12833,53,44.16,5,2,0,0
12834,42,38.4,5,4,0,0
12835,51,35.3,5,4,2,0
12836,45,54.56,5,10,0,0
12837,25,36.65,8,12,0,0
12838,25,71.53,2,9,0,0
12839,25,50.37,3,1,1,0
12840,39,66.32,3,50,0,0
12841,17,55.26,7,5,1,0
12842,49,88.79,3,1,1,0
12843,49,53.97,4,5,3,0
12844,5,39.97,5,1,1,0
12845,25,48.0,3,12,0,0
12846,22,75.07,8,12,0,0
12847,46,33.56,5,14,0,0
12848,14,70.25,4,2,1,0
12849,25,66.05,2,2,1,0
12850,3,51.41,3,2,0,0
12851,23,41.98,6,15,0,0
12852,51,57.15,6,1,0,0
12853,13,79.11,8,3,1,0
12854,18,40.1,3,3,0,0
12855,30,68.91,5,5,0,0
12856,11,82.67,1,35,0,0
12857,42,64.08,6,6,1,0
12858,41,62.21,3,36,0,0
12859,47,78.3,5,22,0,0
12860,2,54.27,4,4,0,0
12861,16,41.89,3,3,0,0
12862,27,99.08,6,77,2,0
12863,36,94.06,5,44,0,0
12864,14,54.53,3,18,0,0
12865,29,57.15,2,6,1,0
12866,39,111.57,2,1,0,0
12867,34,32.76,6,29,2,1
12868,60,51.66,3,7,1,0
12869,5,44.37,3,14,0,0
12870,58,63.59,5,4,1,0
12871,44,46.19,1,3,1,0
12872,43,102.29,3,2,0,0
12873,6,48.71,4,3,0,0
12874,14,42.08,7,8,0,0
12875,49,38.09,4,11,0,0
12876,45,56.05,5,19,1,0
12877,7,29.26,1,7,1,0
12878,45,69.3,4,4,0,0
12879,17,100.97,6,2,0,0
12880,59,34.01,4,9,0,0
12881,45,61.25,3,46,2,0
12882,35,49.48,4,6,0,0
12883,44,40.5,3,2,0,0
12884,33,35.33,6,4,0,0
12885,59,63.81,6,1,0,0
12886,45,46.31,3,13,1,1
12887,35,34.46,3,25,1,0
12888,46,78.41,6,15,0,0
12889,3,55.21,4,22,0,0
12890,38,70.64,4,4,0,0
12891,50,107.61,6,26,1,0
12892,8,65.32,3,20,0,0
12893,31,54.39,3,11,0,0
12894,14,46.33,9,40,0,0
12895,49,68.3,4,8,0,0
12896,33,77.44,4,1,0,0
12897,50,91.99,6,36,1,0
12898,22,26.65,1,5,0,0
12899,53,67.9,4,5,0,0
12900,31,69.08,3,1,0,0
12901,56,131.41,3,15,1,0
12902,59,66.14,5,11,1,0
12903,42,37.0,3,26,0,0
12904,16,51.02,8,11,1,0
12905,5,60.59,8,40,1,0
12906,50,43.03,6,3,0,0
12907,35,29.38,3,25,0,0
12908,48,68.12,4,14,1,0
12909,6,23.22,5,3,1,0
12910,33,41.03,3,10,0,0
12911,52,71.41,4,5,0,0
12912,60,56.19,3,7,0,0
12913,32,37.56,2,41,1,0
12914,20,62.85,9,12,0,0
12915,49,47.7,5,3,2,1
12916,15,81.1,4,31,0,0
12917,10,20.88,2,39,0,0
12918,49,84.81,5,8,0,0
12919,27,43.37,4,1,0,0
12920,13,39.31,6,25,0,0
12921,19,36.11,5,53,1,1
12922,41,65.14,7,3,0,0
12923,17,72.69,1,25,1,0
12924,32,87.18,5,14,1,0
12925,11,57.75,8,26,1,1
12926,22,104.4,4,37,0,0
12927,42,74.96,7,3,0,0
12928,6,40.07,2,77,1,1
12929,5,42.56,10,8,2,0
12930,10,98.12,5,5,0,0
12931,33,45.85,7,22,2,0
12932,51,44.45,6,11,0,0
12933,57,78.2,4,0,0,0
12934,1,79.33,4,3,1,0
12935,26,59.27,5,18,0,0
12936,34,66.0,4,31,0,0
12937,34,37.95,5,32,0,0
12938,11,30.03,5,1,0,0
12939,29,41.76,4,4,2,0
12940,48,73.43,3,21,2,0
12941,26,46.9,6,18,1,0
12942,49,92.37,6,8,1,1
12943,33,54.1,5,17,0,1
12944,31,31.66,3,10,0,0
12945,10,36.73,6,24,1,0
12946,18,33.56,6,13,0,0
12947,22,61.28,3,14,1,0
12948,8,68.17,2,13,1,0
12949,17,69.98,5,10,0,1
12950,9,38.27,3,32,0,0
12951,5,75.81,5,27,0,0
12952,29,86.56,3,110,0,1
12953,45,48.77,7,13,0,0
12954,13,62.5,4,12,1,0
